Date,Open,High,Low,Close,Volume,Adj Close
20150617 10:26:49.100,5021.4,5021.4,5021.4,5021.4,332634,5021.4
20150617 10:26:49.600,5021.4,5021.4,5021.4,5021.4,332681,5021.4
20150617 10:26:50.100,5021.8,5021.8,5021.8,5021.8,332718,5021.8
20150617 10:26:50.600,5021.8,5021.8,5021.8,5021.8,332748,5021.8
20150617 10:26:51.100,5023.6,5023.6,5023.6,5023.6,332770,5023.6
20150617 10:26:51.600,5022.8,5022.8,5022.8,5022.8,332804,5022.8
20150617 10:26:52.100,5023.8,5023.8,5023.8,5023.8,332863,5023.8
20150617 10:26:52.600,5023.8,5023.8,5023.8,5023.8,333005,5023.8
20150617 10:26:53.100,5025.8,5025.8,5025.8,5025.8,333031,5025.8
20150617 10:26:53.600,5025.0,5025.0,5025.0,5025.0,333051,5025.0
20150617 10:26:54.100,5024.2,5024.2,5024.2,5024.2,333100,5024.2
20150617 10:26:54.600,5023.8,5023.8,5023.8,5023.8,333156,5023.8
20150617 10:26:55.100,5022.6,5022.6,5022.6,5022.6,333207,5022.6
20150617 10:26:55.600,5022.0,5022.0,5022.0,5022.0,333231,5022.0
20150617 10:26:56.100,5023.0,5023.0,5023.0,5023.0,333305,5023.0
20150617 10:26:56.600,5022.0,5022.0,5022.0,5022.0,333344,5022.0
20150617 10:26:57.100,5022.0,5022.0,5022.0,5022.0,333368,5022.0
20150617 10:26:57.600,5022.0,5022.0,5022.0,5022.0,333393,5022.0
20150617 10:26:58.100,5022.8,5022.8,5022.8,5022.8,333411,5022.8
20150617 10:26:58.600,5023.0,5023.0,5023.0,5023.0,333430,5023.0
20150617 10:26:59.100,5023.6,5023.6,5023.6,5023.6,333459,5023.6
20150617 10:26:59.600,5024.2,5024.2,5024.2,5024.2,333488,5024.2
20150617 10:27:00.100,5025.8,5025.8,5025.8,5025.8,333503,5025.8
20150617 10:27:00.600,5025.4,5025.4,5025.4,5025.4,333552,5025.4
20150617 10:27:01.100,5025.2,5025.2,5025.2,5025.2,333633,5025.2
20150617 10:27:01.600,5024.8,5024.8,5024.8,5024.8,333662,5024.8
20150617 10:27:02.100,5024.2,5024.2,5024.2,5024.2,333684,5024.2
20150617 10:27:02.600,5024.4,5024.4,5024.4,5024.4,333702,5024.4
20150617 10:27:03.100,5023.6,5023.6,5023.6,5023.6,333733,5023.6
20150617 10:27:03.600,5023.6,5023.6,5023.6,5023.6,333765,5023.6
20150617 10:27:04.100,5023.8,5023.8,5023.8,5023.8,333806,5023.8
20150617 10:27:04.600,5024.2,5024.2,5024.2,5024.2,333823,5024.2
20150617 10:27:05.100,5023.6,5023.6,5023.6,5023.6,333845,5023.6
20150617 10:27:05.600,5023.2,5023.2,5023.2,5023.2,333866,5023.2
20150617 10:27:06.100,5022.6,5022.6,5022.6,5022.6,333896,5022.6
20150617 10:27:06.600,5023.6,5023.6,5023.6,5023.6,333920,5023.6
20150617 10:27:07.100,5022.6,5022.6,5022.6,5022.6,333937,5022.6
20150617 10:27:07.600,5023.2,5023.2,5023.2,5023.2,333970,5023.2
20150617 10:27:08.100,5023.2,5023.2,5023.2,5023.2,334003,5023.2
20150617 10:27:08.600,5022.6,5022.6,5022.6,5022.6,334022,5022.6
20150617 10:27:09.100,5022.4,5022.4,5022.4,5022.4,334059,5022.4
20150617 10:27:09.600,5022.6,5022.6,5022.6,5022.6,334080,5022.6
20150617 10:27:10.100,5022.4,5022.4,5022.4,5022.4,334105,5022.4
20150617 10:27:10.600,5023.4,5023.4,5023.4,5023.4,334121,5023.4
20150617 10:27:11.100,5022.8,5022.8,5022.8,5022.8,334144,5022.8
20150617 10:27:11.600,5024.2,5024.2,5024.2,5024.2,334155,5024.2
20150617 10:27:12.100,5023.6,5023.6,5023.6,5023.6,334167,5023.6
20150617 10:27:12.600,5023.8,5023.8,5023.8,5023.8,334184,5023.8
20150617 10:27:13.100,5023.0,5023.0,5023.0,5023.0,334194,5023.0
20150617 10:27:13.600,5022.4,5022.4,5022.4,5022.4,334236,5022.4
20150617 10:27:14.100,5022.8,5022.8,5022.8,5022.8,334255,5022.8
20150617 10:27:14.600,5022.6,5022.6,5022.6,5022.6,334300,5022.6
20150617 10:27:15.100,5023.6,5023.6,5023.6,5023.6,334341,5023.6
20150617 10:27:15.600,5024.2,5024.2,5024.2,5024.2,334368,5024.2
20150617 10:27:16.100,5023.8,5023.8,5023.8,5023.8,334433,5023.8
20150617 10:27:16.600,5024.0,5024.0,5024.0,5024.0,334465,5024.0
20150617 10:27:17.100,5024.4,5024.4,5024.4,5024.4,334480,5024.4
20150617 10:27:17.600,5024.6,5024.6,5024.6,5024.6,334509,5024.6
20150617 10:27:18.100,5024.4,5024.4,5024.4,5024.4,334521,5024.4
20150617 10:27:18.600,5024.2,5024.2,5024.2,5024.2,334546,5024.2
20150617 10:27:19.100,5023.6,5023.6,5023.6,5023.6,334561,5023.6
20150617 10:27:19.600,5023.8,5023.8,5023.8,5023.8,334592,5023.8
20150617 10:27:20.100,5023.4,5023.4,5023.4,5023.4,334612,5023.4
20150617 10:27:20.600,5023.8,5023.8,5023.8,5023.8,334638,5023.8
20150617 10:27:21.100,5023.6,5023.6,5023.6,5023.6,334652,5023.6
20150617 10:27:21.600,5023.2,5023.2,5023.2,5023.2,334676,5023.2
20150617 10:27:22.100,5023.2,5023.2,5023.2,5023.2,334747,5023.2
20150617 10:27:22.600,5023.8,5023.8,5023.8,5023.8,334769,5023.8
20150617 10:27:23.100,5024.2,5024.2,5024.2,5024.2,334778,5024.2
20150617 10:27:23.600,5023.4,5023.4,5023.4,5023.4,334793,5023.4
20150617 10:27:24.100,5023.6,5023.6,5023.6,5023.6,334804,5023.6
20150617 10:27:24.600,5024.2,5024.2,5024.2,5024.2,334814,5024.2
20150617 10:27:25.100,5024.2,5024.2,5024.2,5024.2,334833,5024.2
20150617 10:27:25.600,5024.0,5024.0,5024.0,5024.0,334871,5024.0
20150617 10:27:26.100,5024.6,5024.6,5024.6,5024.6,334878,5024.6
20150617 10:27:26.600,5024.4,5024.4,5024.4,5024.4,334889,5024.4
20150617 10:27:27.100,5024.6,5024.6,5024.6,5024.6,334900,5024.6
20150617 10:27:27.600,5024.6,5024.6,5024.6,5024.6,334906,5024.6
20150617 10:27:28.100,5025.0,5025.0,5025.0,5025.0,334913,5025.0
20150617 10:27:28.600,5024.8,5024.8,5024.8,5024.8,334920,5024.8
20150617 10:27:29.100,5025.2,5025.2,5025.2,5025.2,334956,5025.2
20150617 10:27:29.600,5025.2,5025.2,5025.2,5025.2,334972,5025.2
20150617 10:27:30.100,5025.8,5025.8,5025.8,5025.8,334984,5025.8
20150617 10:27:30.600,5025.8,5025.8,5025.8,5025.8,335009,5025.8
20150617 10:27:31.100,5025.2,5025.2,5025.2,5025.2,335041,5025.2
20150617 10:27:31.600,5025.8,5025.8,5025.8,5025.8,335063,5025.8
20150617 10:27:32.100,5025.2,5025.2,5025.2,5025.2,335078,5025.2
20150617 10:27:32.600,5025.8,5025.8,5025.8,5025.8,335098,5025.8
20150617 10:27:33.100,5025.6,5025.6,5025.6,5025.6,335144,5025.6
20150617 10:27:33.600,5025.8,5025.8,5025.8,5025.8,335193,5025.8
20150617 10:27:34.100,5025.6,5025.6,5025.6,5025.6,335225,5025.6
20150617 10:27:34.600,5025.2,5025.2,5025.2,5025.2,335248,5025.2
20150617 10:27:35.100,5025.0,5025.0,5025.0,5025.0,335263,5025.0
20150617 10:27:35.600,5025.4,5025.4,5025.4,5025.4,335285,5025.4
20150617 10:27:36.100,5025.2,5025.2,5025.2,5025.2,335304,5025.2
20150617 10:27:36.600,5025.2,5025.2,5025.2,5025.2,335318,5025.2
20150617 10:27:37.100,5025.2,5025.2,5025.2,5025.2,335333,5025.2
20150617 10:27:37.600,5025.0,5025.0,5025.0,5025.0,335356,5025.0
20150617 10:27:38.100,5025.2,5025.2,5025.2,5025.2,335380,5025.2
20150617 10:27:38.600,5025.2,5025.2,5025.2,5025.2,335390,5025.2
20150617 10:27:39.100,5024.8,5024.8,5024.8,5024.8,335446,5024.8
20150617 10:27:39.600,5024.4,5024.4,5024.4,5024.4,335461,5024.4
20150617 10:27:40.100,5024.4,5024.4,5024.4,5024.4,335479,5024.4
20150617 10:27:40.600,5023.6,5023.6,5023.6,5023.6,335498,5023.6
20150617 10:27:41.100,5023.4,5023.4,5023.4,5023.4,335523,5023.4
20150617 10:27:41.600,5023.4,5023.4,5023.4,5023.4,335568,5023.4
20150617 10:27:42.100,5023.4,5023.4,5023.4,5023.4,335589,5023.4
20150617 10:27:42.600,5022.8,5022.8,5022.8,5022.8,335618,5022.8
20150617 10:27:43.100,5023.2,5023.2,5023.2,5023.2,335682,5023.2
20150617 10:27:43.600,5022.0,5022.0,5022.0,5022.0,335760,5022.0
20150617 10:27:44.100,5021.6,5021.6,5021.6,5021.6,335847,5021.6
20150617 10:27:44.600,5021.0,5021.0,5021.0,5021.0,335889,5021.0
20150617 10:27:45.100,5020.4,5020.4,5020.4,5020.4,335919,5020.4
20150617 10:27:45.600,5021.0,5021.0,5021.0,5021.0,335995,5021.0
20150617 10:27:46.100,5021.0,5021.0,5021.0,5021.0,336055,5021.0
20150617 10:27:46.600,5021.8,5021.8,5021.8,5021.8,336119,5021.8
20150617 10:27:47.100,5021.6,5021.6,5021.6,5021.6,336162,5021.6
20150617 10:27:47.600,5021.0,5021.0,5021.0,5021.0,336176,5021.0
20150617 10:27:48.100,5021.8,5021.8,5021.8,5021.8,336207,5021.8
20150617 10:27:48.600,5021.6,5021.6,5021.6,5021.6,336235,5021.6
20150617 10:27:49.100,5022.0,5022.0,5022.0,5022.0,336261,5022.0
20150617 10:27:49.600,5021.6,5021.6,5021.6,5021.6,336296,5021.6
20150617 10:27:50.100,5021.0,5021.0,5021.0,5021.0,336308,5021.0
20150617 10:27:50.600,5021.6,5021.6,5021.6,5021.6,336352,5021.6
20150617 10:27:51.100,5021.6,5021.6,5021.6,5021.6,336373,5021.6
20150617 10:27:51.600,5021.6,5021.6,5021.6,5021.6,336391,5021.6
20150617 10:27:52.100,5021.4,5021.4,5021.4,5021.4,336401,5021.4
20150617 10:27:52.600,5021.6,5021.6,5021.6,5021.6,336430,5021.6
20150617 10:27:53.100,5021.6,5021.6,5021.6,5021.6,336454,5021.6
20150617 10:27:53.600,5022.2,5022.2,5022.2,5022.2,336543,5022.2
20150617 10:27:54.100,5022.2,5022.2,5022.2,5022.2,336636,5022.2
20150617 10:27:54.600,5022.6,5022.6,5022.6,5022.6,336696,5022.6
20150617 10:27:55.100,5024.0,5024.0,5024.0,5024.0,336750,5024.0
20150617 10:27:55.600,5024.0,5024.0,5024.0,5024.0,336763,5024.0
20150617 10:27:56.100,5024.6,5024.6,5024.6,5024.6,336797,5024.6
20150617 10:27:56.600,5023.2,5023.2,5023.2,5023.2,336825,5023.2
20150617 10:27:57.100,5024.6,5024.6,5024.6,5024.6,336847,5024.6
20150617 10:27:57.600,5024.4,5024.4,5024.4,5024.4,336894,5024.4
20150617 10:27:58.100,5023.4,5023.4,5023.4,5023.4,336954,5023.4
20150617 10:27:58.600,5023.8,5023.8,5023.8,5023.8,336981,5023.8
20150617 10:27:59.100,5024.4,5024.4,5024.4,5024.4,337006,5024.4
20150617 10:27:59.600,5024.4,5024.4,5024.4,5024.4,337013,5024.4
20150617 10:28:00.100,5024.6,5024.6,5024.6,5024.6,337020,5024.6
20150617 10:28:00.600,5024.0,5024.0,5024.0,5024.0,337036,5024.0
20150617 10:28:01.100,5024.0,5024.0,5024.0,5024.0,337077,5024.0
20150617 10:28:01.600,5024.2,5024.2,5024.2,5024.2,337096,5024.2
20150617 10:28:02.100,5024.8,5024.8,5024.8,5024.8,337113,5024.8
20150617 10:28:02.600,5026.0,5026.0,5026.0,5026.0,337130,5026.0
20150617 10:28:03.100,5025.6,5025.6,5025.6,5025.6,337153,5025.6
20150617 10:28:03.600,5026.0,5026.0,5026.0,5026.0,337216,5026.0
20150617 10:28:04.100,5025.6,5025.6,5025.6,5025.6,337284,5025.6
20150617 10:28:04.600,5025.6,5025.6,5025.6,5025.6,337329,5025.6
20150617 10:28:05.100,5025.8,5025.8,5025.8,5025.8,337343,5025.8
20150617 10:28:05.600,5025.8,5025.8,5025.8,5025.8,337359,5025.8
20150617 10:28:06.100,5025.8,5025.8,5025.8,5025.8,337384,5025.8
20150617 10:28:06.600,5025.4,5025.4,5025.4,5025.4,337423,5025.4
20150617 10:28:07.100,5024.6,5024.6,5024.6,5024.6,337438,5024.6
20150617 10:28:07.600,5025.6,5025.6,5025.6,5025.6,337457,5025.6
20150617 10:28:08.100,5025.2,5025.2,5025.2,5025.2,337474,5025.2
20150617 10:28:08.600,5024.8,5024.8,5024.8,5024.8,337507,5024.8
20150617 10:28:09.100,5025.8,5025.8,5025.8,5025.8,337531,5025.8
20150617 10:28:09.600,5026.0,5026.0,5026.0,5026.0,337544,5026.0
20150617 10:28:10.100,5026.0,5026.0,5026.0,5026.0,337571,5026.0
20150617 10:28:10.600,5026.0,5026.0,5026.0,5026.0,337596,5026.0
20150617 10:28:11.100,5026.2,5026.2,5026.2,5026.2,337615,5026.2
20150617 10:28:11.600,5026.4,5026.4,5026.4,5026.4,337642,5026.4
20150617 10:28:12.100,5026.4,5026.4,5026.4,5026.4,337656,5026.4
20150617 10:28:12.600,5027.0,5027.0,5027.0,5027.0,337733,5027.0
20150617 10:28:13.100,5027.8,5027.8,5027.8,5027.8,337760,5027.8
20150617 10:28:13.600,5028.2,5028.2,5028.2,5028.2,337825,5028.2
20150617 10:28:14.100,5027.6,5027.6,5027.6,5027.6,337879,5027.6
20150617 10:28:14.600,5027.8,5027.8,5027.8,5027.8,337932,5027.8
20150617 10:28:15.100,5027.8,5027.8,5027.8,5027.8,337965,5027.8
20150617 10:28:15.600,5028.0,5028.0,5028.0,5028.0,338003,5028.0
20150617 10:28:16.100,5028.0,5028.0,5028.0,5028.0,338036,5028.0
20150617 10:28:16.600,5028.0,5028.0,5028.0,5028.0,338068,5028.0
20150617 10:28:17.100,5027.8,5027.8,5027.8,5027.8,338106,5027.8
20150617 10:28:17.600,5027.8,5027.8,5027.8,5027.8,338155,5027.8
20150617 10:28:18.100,5028.0,5028.0,5028.0,5028.0,338223,5028.0
20150617 10:28:18.600,5027.0,5027.0,5027.0,5027.0,338258,5027.0
20150617 10:28:19.100,5027.2,5027.2,5027.2,5027.2,338306,5027.2
20150617 10:28:19.600,5028.0,5028.0,5028.0,5028.0,338340,5028.0
20150617 10:28:20.100,5027.2,5027.2,5027.2,5027.2,338360,5027.2
20150617 10:28:20.600,5027.2,5027.2,5027.2,5027.2,338384,5027.2
20150617 10:28:21.100,5027.0,5027.0,5027.0,5027.0,338423,5027.0
20150617 10:28:21.600,5028.0,5028.0,5028.0,5028.0,338467,5028.0
20150617 10:28:22.100,5027.8,5027.8,5027.8,5027.8,338479,5027.8
20150617 10:28:22.600,5027.0,5027.0,5027.0,5027.0,338518,5027.0
20150617 10:28:23.100,5027.2,5027.2,5027.2,5027.2,338530,5027.2
20150617 10:28:23.600,5027.0,5027.0,5027.0,5027.0,338557,5027.0
20150617 10:28:24.100,5026.8,5026.8,5026.8,5026.8,338598,5026.8
20150617 10:28:24.600,5026.2,5026.2,5026.2,5026.2,338688,5026.2
20150617 10:28:25.100,5026.0,5026.0,5026.0,5026.0,338731,5026.0
20150617 10:28:25.600,5025.8,5025.8,5025.8,5025.8,338756,5025.8
20150617 10:28:26.100,5025.6,5025.6,5025.6,5025.6,338780,5025.6
20150617 10:28:26.600,5025.4,5025.4,5025.4,5025.4,338801,5025.4
20150617 10:28:27.100,5025.4,5025.4,5025.4,5025.4,338838,5025.4
20150617 10:28:27.600,5025.4,5025.4,5025.4,5025.4,338878,5025.4
20150617 10:28:28.100,5025.2,5025.2,5025.2,5025.2,338897,5025.2
20150617 10:28:28.600,5025.8,5025.8,5025.8,5025.8,338910,5025.8
20150617 10:28:29.100,5025.4,5025.4,5025.4,5025.4,338955,5025.4
20150617 10:28:29.600,5025.8,5025.8,5025.8,5025.8,338966,5025.8
20150617 10:28:30.100,5025.0,5025.0,5025.0,5025.0,338987,5025.0
20150617 10:28:30.600,5024.0,5024.0,5024.0,5024.0,339021,5024.0
20150617 10:28:31.100,5023.2,5023.2,5023.2,5023.2,339047,5023.2
20150617 10:28:31.600,5023.0,5023.0,5023.0,5023.0,339137,5023.0
20150617 10:28:32.100,5022.0,5022.0,5022.0,5022.0,339171,5022.0
20150617 10:28:32.600,5022.0,5022.0,5022.0,5022.0,339209,5022.0
20150617 10:28:33.100,5022.2,5022.2,5022.2,5022.2,339254,5022.2
20150617 10:28:33.600,5023.4,5023.4,5023.4,5023.4,339271,5023.4
20150617 10:28:34.100,5024.4,5024.4,5024.4,5024.4,339291,5024.4
20150617 10:28:34.600,5024.8,5024.8,5024.8,5024.8,339309,5024.8
20150617 10:28:35.100,5024.8,5024.8,5024.8,5024.8,339358,5024.8
20150617 10:28:35.600,5025.0,5025.0,5025.0,5025.0,339384,5025.0
20150617 10:28:36.100,5025.0,5025.0,5025.0,5025.0,339440,5025.0
20150617 10:28:36.600,5023.8,5023.8,5023.8,5023.8,339490,5023.8
20150617 10:28:37.100,5021.8,5021.8,5021.8,5021.8,339526,5021.8
20150617 10:28:37.600,5022.6,5022.6,5022.6,5022.6,339544,5022.6
20150617 10:28:38.100,5022.4,5022.4,5022.4,5022.4,339558,5022.4
20150617 10:28:38.600,5022.8,5022.8,5022.8,5022.8,339575,5022.8
20150617 10:28:39.100,5022.4,5022.4,5022.4,5022.4,339602,5022.4
20150617 10:28:39.600,5023.2,5023.2,5023.2,5023.2,339605,5023.2
20150617 10:28:40.100,5022.4,5022.4,5022.4,5022.4,339654,5022.4
20150617 10:28:40.600,5022.0,5022.0,5022.0,5022.0,339689,5022.0
20150617 10:28:41.100,5022.2,5022.2,5022.2,5022.2,339723,5022.2
20150617 10:28:41.600,5022.4,5022.4,5022.4,5022.4,339741,5022.4
20150617 10:28:42.100,5023.0,5023.0,5023.0,5023.0,339752,5023.0
20150617 10:28:42.600,5023.6,5023.6,5023.6,5023.6,339775,5023.6
20150617 10:28:43.100,5025.0,5025.0,5025.0,5025.0,339851,5025.0
20150617 10:28:43.600,5026.4,5026.4,5026.4,5026.4,339930,5026.4
20150617 10:28:44.100,5027.6,5027.6,5027.6,5027.6,339968,5027.6
20150617 10:28:44.600,5028.0,5028.0,5028.0,5028.0,340010,5028.0
20150617 10:28:45.100,5026.2,5026.2,5026.2,5026.2,340124,5026.2
20150617 10:28:45.600,5025.6,5025.6,5025.6,5025.6,340179,5025.6
20150617 10:28:46.100,5025.0,5025.0,5025.0,5025.0,340236,5025.0
20150617 10:28:46.600,5025.0,5025.0,5025.0,5025.0,340257,5025.0
20150617 10:28:47.100,5025.6,5025.6,5025.6,5025.6,340281,5025.6
20150617 10:28:47.600,5026.0,5026.0,5026.0,5026.0,340318,5026.0
20150617 10:28:48.100,5026.0,5026.0,5026.0,5026.0,340338,5026.0
20150617 10:28:48.600,5025.8,5025.8,5025.8,5025.8,340355,5025.8
20150617 10:28:49.100,5025.6,5025.6,5025.6,5025.6,340379,5025.6
20150617 10:28:49.600,5025.8,5025.8,5025.8,5025.8,340402,5025.8
20150617 10:28:50.100,5024.8,5024.8,5024.8,5024.8,340416,5024.8
20150617 10:28:50.600,5024.6,5024.6,5024.6,5024.6,340429,5024.6
20150617 10:28:51.100,5023.6,5023.6,5023.6,5023.6,340546,5023.6
20150617 10:28:51.600,5024.4,5024.4,5024.4,5024.4,340585,5024.4
20150617 10:28:52.100,5024.4,5024.4,5024.4,5024.4,340603,5024.4
20150617 10:28:52.600,5024.8,5024.8,5024.8,5024.8,340642,5024.8
20150617 10:28:53.100,5025.6,5025.6,5025.6,5025.6,340656,5025.6
20150617 10:28:53.600,5025.2,5025.2,5025.2,5025.2,340685,5025.2
20150617 10:28:54.100,5024.8,5024.8,5024.8,5024.8,340705,5024.8
20150617 10:28:54.600,5024.4,5024.4,5024.4,5024.4,340731,5024.4
20150617 10:28:55.100,5024.0,5024.0,5024.0,5024.0,340747,5024.0
20150617 10:28:55.600,5023.8,5023.8,5023.8,5023.8,340753,5023.8
20150617 10:28:56.100,5024.0,5024.0,5024.0,5024.0,340758,5024.0
20150617 10:28:56.600,5024.4,5024.4,5024.4,5024.4,340775,5024.4
20150617 10:28:57.100,5024.8,5024.8,5024.8,5024.8,340781,5024.8
20150617 10:28:57.600,5025.0,5025.0,5025.0,5025.0,340820,5025.0
20150617 10:28:58.100,5026.2,5026.2,5026.2,5026.2,340833,5026.2
20150617 10:28:58.600,5026.4,5026.4,5026.4,5026.4,340868,5026.4
20150617 10:28:59.100,5026.4,5026.4,5026.4,5026.4,340881,5026.4
20150617 10:28:59.600,5025.8,5025.8,5025.8,5025.8,340900,5025.8
20150617 10:29:00.100,5026.2,5026.2,5026.2,5026.2,340917,5026.2
20150617 10:29:00.600,5025.6,5025.6,5025.6,5025.6,340933,5025.6
20150617 10:29:01.100,5025.6,5025.6,5025.6,5025.6,340950,5025.6
20150617 10:29:01.600,5025.2,5025.2,5025.2,5025.2,340956,5025.2
20150617 10:29:02.100,5025.0,5025.0,5025.0,5025.0,340966,5025.0
20150617 10:29:02.600,5024.8,5024.8,5024.8,5024.8,340986,5024.8
20150617 10:29:03.100,5024.4,5024.4,5024.4,5024.4,341009,5024.4
20150617 10:29:03.600,5025.0,5025.0,5025.0,5025.0,341026,5025.0
20150617 10:29:04.100,5024.2,5024.2,5024.2,5024.2,341038,5024.2
20150617 10:29:04.600,5024.0,5024.0,5024.0,5024.0,341061,5024.0
20150617 10:29:05.100,5024.0,5024.0,5024.0,5024.0,341099,5024.0
20150617 10:29:05.600,5024.4,5024.4,5024.4,5024.4,341150,5024.4
20150617 10:29:06.100,5023.4,5023.4,5023.4,5023.4,341160,5023.4
20150617 10:29:06.600,5024.6,5024.6,5024.6,5024.6,341191,5024.6
20150617 10:29:07.100,5024.6,5024.6,5024.6,5024.6,341219,5024.6
20150617 10:29:07.600,5024.6,5024.6,5024.6,5024.6,341227,5024.6
20150617 10:29:08.100,5024.8,5024.8,5024.8,5024.8,341238,5024.8
20150617 10:29:08.600,5024.6,5024.6,5024.6,5024.6,341253,5024.6
20150617 10:29:09.100,5025.2,5025.2,5025.2,5025.2,341271,5025.2
20150617 10:29:09.600,5025.4,5025.4,5025.4,5025.4,341298,5025.4
20150617 10:29:10.100,5025.4,5025.4,5025.4,5025.4,341309,5025.4
20150617 10:29:10.600,5025.2,5025.2,5025.2,5025.2,341336,5025.2
20150617 10:29:11.100,5024.6,5024.6,5024.6,5024.6,341379,5024.6
20150617 10:29:11.600,5025.2,5025.2,5025.2,5025.2,341441,5025.2
20150617 10:29:12.100,5025.0,5025.0,5025.0,5025.0,341448,5025.0
20150617 10:29:12.600,5024.4,5024.4,5024.4,5024.4,341470,5024.4
20150617 10:29:13.100,5024.8,5024.8,5024.8,5024.8,341486,5024.8
20150617 10:29:13.600,5024.8,5024.8,5024.8,5024.8,341502,5024.8
20150617 10:29:14.100,5023.8,5023.8,5023.8,5023.8,341509,5023.8
20150617 10:29:14.600,5023.4,5023.4,5023.4,5023.4,341516,5023.4
20150617 10:29:15.100,5024.2,5024.2,5024.2,5024.2,341539,5024.2
20150617 10:29:15.600,5023.0,5023.0,5023.0,5023.0,341555,5023.0
20150617 10:29:16.100,5024.2,5024.2,5024.2,5024.2,341571,5024.2
20150617 10:29:16.600,5025.4,5025.4,5025.4,5025.4,341600,5025.4
20150617 10:29:17.100,5025.8,5025.8,5025.8,5025.8,341632,5025.8
20150617 10:29:17.600,5025.6,5025.6,5025.6,5025.6,341654,5025.6
20150617 10:29:18.100,5026.4,5026.4,5026.4,5026.4,341681,5026.4
20150617 10:29:18.600,5026.8,5026.8,5026.8,5026.8,341704,5026.8
20150617 10:29:19.100,5025.6,5025.6,5025.6,5025.6,341729,5025.6
20150617 10:29:19.600,5024.6,5024.6,5024.6,5024.6,341753,5024.6
20150617 10:29:20.100,5024.0,5024.0,5024.0,5024.0,341798,5024.0
20150617 10:29:20.600,5023.0,5023.0,5023.0,5023.0,341846,5023.0
20150617 10:29:21.100,5022.6,5022.6,5022.6,5022.6,341945,5022.6
20150617 10:29:21.600,5023.6,5023.6,5023.6,5023.6,341982,5023.6
20150617 10:29:22.100,5024.8,5024.8,5024.8,5024.8,342020,5024.8
20150617 10:29:22.600,5024.2,5024.2,5024.2,5024.2,342033,5024.2
20150617 10:29:23.100,5025.0,5025.0,5025.0,5025.0,342063,5025.0
20150617 10:29:23.600,5025.4,5025.4,5025.4,5025.4,342110,5025.4
20150617 10:29:24.100,5024.0,5024.0,5024.0,5024.0,342126,5024.0
20150617 10:29:24.600,5024.0,5024.0,5024.0,5024.0,342137,5024.0
20150617 10:29:25.100,5024.2,5024.2,5024.2,5024.2,342140,5024.2
20150617 10:29:25.600,5024.2,5024.2,5024.2,5024.2,342158,5024.2
20150617 10:29:26.100,5024.0,5024.0,5024.0,5024.0,342167,5024.0
20150617 10:29:26.600,5024.0,5024.0,5024.0,5024.0,342177,5024.0
20150617 10:29:27.100,5024.0,5024.0,5024.0,5024.0,342202,5024.0
20150617 10:29:27.600,5024.0,5024.0,5024.0,5024.0,342222,5024.0
20150617 10:29:28.100,5024.0,5024.0,5024.0,5024.0,342234,5024.0
20150617 10:29:28.600,5023.2,5023.2,5023.2,5023.2,342242,5023.2
20150617 10:29:29.100,5023.4,5023.4,5023.4,5023.4,342289,5023.4
20150617 10:29:29.600,5024.2,5024.2,5024.2,5024.2,342307,5024.2
20150617 10:29:30.100,5024.6,5024.6,5024.6,5024.6,342323,5024.6
20150617 10:29:30.600,5025.0,5025.0,5025.0,5025.0,342332,5025.0
20150617 10:29:31.100,5025.0,5025.0,5025.0,5025.0,342341,5025.0
20150617 10:29:31.600,5025.0,5025.0,5025.0,5025.0,342355,5025.0
20150617 10:29:32.100,5025.0,5025.0,5025.0,5025.0,342376,5025.0
20150617 10:29:32.600,5024.8,5024.8,5024.8,5024.8,342385,5024.8
20150617 10:29:33.100,5024.0,5024.0,5024.0,5024.0,342396,5024.0
20150617 10:29:33.600,5024.4,5024.4,5024.4,5024.4,342402,5024.4
20150617 10:29:34.100,5024.0,5024.0,5024.0,5024.0,342412,5024.0
20150617 10:29:34.600,5024.6,5024.6,5024.6,5024.6,342446,5024.6
20150617 10:29:35.100,5024.4,5024.4,5024.4,5024.4,342459,5024.4
20150617 10:29:35.600,5025.0,5025.0,5025.0,5025.0,342470,5025.0
20150617 10:29:36.100,5024.4,5024.4,5024.4,5024.4,342482,5024.4
20150617 10:29:36.600,5025.0,5025.0,5025.0,5025.0,342487,5025.0
20150617 10:29:37.100,5024.2,5024.2,5024.2,5024.2,342498,5024.2
20150617 10:29:37.600,5023.6,5023.6,5023.6,5023.6,342523,5023.6
20150617 10:29:38.100,5022.4,5022.4,5022.4,5022.4,342573,5022.4
20150617 10:29:38.600,5022.0,5022.0,5022.0,5022.0,342606,5022.0
20150617 10:29:39.100,5022.0,5022.0,5022.0,5022.0,342700,5022.0
20150617 10:29:39.600,5022.2,5022.2,5022.2,5022.2,342746,5022.2
20150617 10:29:40.100,5023.6,5023.6,5023.6,5023.6,342774,5023.6
20150617 10:29:40.600,5023.6,5023.6,5023.6,5023.6,342800,5023.6
